mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.014823675155639648,0.0025066493166570696,0.0064983367919921875,0.00018198236771211636,0.01,{'model__C': 0.01},0.7992632587661296,0.7313626610074927,0.7915772309023444,0.7740677168919889,0.03035962345675781,1
0.0162814458211263,0.001466034238100341,0.007972399393717447,0.00019437401124377436,0.1,{'model__C': 0.1},0.7912668667001242,0.7472543140598925,0.7812086873917763,0.7732432893839309,0.018830150849897292,2
0.016355196634928387,6.917983480628696e-05,0.007898966471354166,3.0563695486913935e-05,1.0,{'model__C': 1.0},0.7725436518690038,0.7474050830833677,0.7756826784032379,0.7652104711185365,0.012655361293613969,4
0.01614244778951009,0.00017856478110626063,0.007012526194254558,0.0009445664352827024,10.0,{'model__C': 10.0},0.7741153553212117,0.7539439829018235,0.7751334742104773,0.7677309374778375,0.009757705634658673,3
