mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.01012118657430013,0.0005745259633605576,0.004897276560465495,0.00025126530751855085,0.01,{'model__C': 0.01},0.7863367895913896,0.7637543133195308,0.7793894020166063,0.7764935016425089,0.009443930603824868,4
0.010724623998006185,0.0004147442386264062,0.0050716400146484375,0.0005571351970380969,0.1,{'model__C': 0.1},0.7897836913681959,0.7601825732599382,0.7871965337251882,0.7790542661177741,0.013386035999199913,1
0.01006007194519043,0.00011690114589163422,0.004782199859619141,0.0001099515558620201,1.0,{'model__C': 1.0},0.7872196420156431,0.7536110584185014,0.7890813018638262,0.7766373340993237,0.016299764275279172,3
0.009644269943237305,4.684465003941439e-05,0.004741271336873372,0.00012720166837319554,10.0,{'model__C': 10.0},0.7872196420156431,0.7536110584185014,0.7913909207012656,0.7774072070451368,0.01691237039494996,2
